sample_index,temporal_index,height_index,width_index,importance
1,2,6,1,0.7020757794380188
1,2,6,2,0.3717168867588043
1,2,6,3,0.36529362201690674
1,2,6,4,0.7694699168205261
1,2,6,5,0.8838069438934326
1,2,6,6,0.3842102885246277
1,2,6,7,0.3004131317138672
1,2,6,8,0.4172632396221161
1,2,6,9,0.32845619320869446
1,2,6,10,0.2774365544319153
1,2,6,11,0.9239768981933594
1,2,6,12,0.8516798615455627
1,2,6,13,0.8144720196723938
1,3,0,0,0.3859732449054718
1,3,0,1,0.5403047800064087
1,3,0,2,0.37359702587127686
1,3,0,3,0.37788811326026917
1,3,0,4,0.798370897769928
1,3,0,5,0.3667733669281006
1,3,0,6,0.38926318287849426
1,3,0,7,0.7250073552131653
1,3,0,8,0.934235155582428
1,3,0,9,0.8903889060020447
1,3,0,10,0.6877302527427673
1,3,0,11,0.8499389290809631
1,3,0,12,0.8131357431411743
1,3,0,13,0.3079815208911896
1,3,1,0,0.6605990529060364
1,3,1,1,0.9097554087638855
1,3,1,2,0.7724974751472473
1,3,1,3,0.6759639382362366
1,3,1,4,0.8954703211784363
1,3,1,5,0.880255937576294
1,3,1,6,0.33709728717803955
1,3,1,7,0.7714965343475342
1,3,1,8,0.8512670993804932
1,3,1,9,0.855737566947937
1,3,1,10,0.8740087747573853
1,3,1,11,0.8632917404174805
1,3,1,12,0.9139006733894348
1,3,1,13,0.3464620113372803
1,3,2,0,0.3290867805480957
1,3,2,1,0.7710739970207214
1,3,2,2,0.36215394735336304
1,3,2,3,0.689518928527832
1,3,2,4,0.39671000838279724
1,3,2,5,0.2724563479423523
1,3,2,6,0.3216514587402344
1,3,2,7,0.3821537494659424
1,3,2,8,0.7901830673217773
1,3,2,9,0.3706769347190857
1,3,2,10,0.36153843998908997
1,3,2,11,0.8671758770942688
1,3,2,12,0.8887839317321777
1,3,2,13,0.38410669565200806
1,3,3,0,0.29128339886665344
1,3,3,1,0.5141448974609375
1,3,3,2,0.5217557549476624
1,3,3,3,0.287517786026001
1,3,3,4,0.9045029878616333
1,3,3,5,0.8159615993499756
1,3,3,6,0.7005336880683899
1,3,3,7,0.3896414041519165
1,3,3,8,0.6321926712989807
1,3,3,9,0.4137331545352936
1,3,3,10,0.3692511320114136
1,3,3,11,0.8358710408210754
1,3,3,12,0.3713896572589874
1,3,3,13,0.39109599590301514
1,3,4,0,0.8088701367378235
1,3,4,1,0.950187087059021
1,3,4,2,0.9000042676925659
1,3,4,3,0.7825396060943604
1,3,4,4,0.8594237565994263
1,3,4,5,0.8526794910430908
1,3,4,6,0.30728572607040405
1,3,4,7,0.6556403040885925
1,3,4,8,0.9187618494033813
1,3,4,9,0.8152438402175903
1,3,4,10,0.7493420839309692
1,3,4,11,0.8940184116363525
1,3,4,12,0.8850066661834717
1,3,4,13,0.3382148742675781
1,3,5,0,0.7911329865455627
1,3,5,1,0.8614745736122131
1,3,5,2,0.8598421216011047
1,3,5,3,0.8783811330795288
1,3,5,4,0.8609801530838013
1,3,5,5,0.9139801859855652
1,3,5,6,0.35440078377723694
1,3,5,7,0.384318083524704
1,3,5,8,0.5453400611877441
1,3,5,9,0.4822467267513275
1,3,5,10,0.3339668810367584
1,3,5,11,0.8028355836868286
1,3,5,12,0.2784713804721832
1,3,5,13,0.3234344720840454
1,3,6,0,0.38074225187301636
1,3,6,1,0.7767304182052612
1,3,6,2,0.37939730286598206
1,3,6,3,0.36750516295433044
1,3,6,4,0.8859443068504333
1,3,6,5,0.8827563524246216
1,3,6,6,0.3759210705757141
1,3,6,7,0.2901623249053955
1,3,6,8,0.5181329250335693
1,3,6,9,0.5927680730819702
1,3,6,10,0.30325236916542053
1,3,6,11,0.9023472666740417
1,3,6,12,0.8252594470977783
1,3,6,13,0.8218445181846619
1,4,0,0,0.3960726261138916
1,4,0,1,0.3151063024997711
1,4,0,2,0.31978949904441833
1,4,0,3,0.3955046236515045
1,4,0,4,0.54656982421875
1,4,0,5,0.37729328870773315
1,4,0,6,0.3894193768501282
1,4,0,7,0.28626328706741333
1,4,0,8,0.9381138682365417
1,4,0,9,0.7891970872879028
1,4,0,10,0.48223763704299927
1,4,0,11,0.8463361263275146
1,4,0,12,0.8730587959289551
1,4,0,13,0.3223873972892761
1,4,1,0,0.43179354071617126
1,4,1,1,0.8746845722198486
1,4,1,2,0.7783785462379456
1,4,1,3,0.8345754742622375
1,4,1,4,0.9085814356803894
1,4,1,5,0.8699676990509033
1,4,1,6,0.6696151494979858
1,4,1,7,0.7364283204078674
1,4,1,8,0.8176303505897522
1,4,1,9,0.8356454968452454
1,4,1,10,0.8861123323440552
