sample_index,temporal_index,height_index,width_index,importance
0,3,1,3,0.8541200757026672
0,3,1,4,0.3716298043727875
0,3,1,5,0.8052256107330322
0,3,1,6,0.40437036752700806
0,3,1,7,0.3951205015182495
0,3,1,8,0.8192233443260193
0,3,1,9,0.7636146545410156
0,3,1,10,0.7770026922225952
0,3,1,11,0.7426625490188599
0,3,1,12,0.6084501147270203
0,3,1,13,0.9056867361068726
0,3,2,0,0.35909682512283325
0,3,2,1,0.8566194772720337
0,3,2,2,0.8067022562026978
0,3,2,3,0.8496182560920715
0,3,2,4,0.8461294174194336
0,3,2,5,0.3086937963962555
0,3,2,6,0.3404223918914795
0,3,2,7,0.40775829553604126
0,3,2,8,0.4270918071269989
0,3,2,9,0.6025605201721191
0,3,2,10,0.6330267786979675
0,3,2,11,0.4388730525970459
0,3,2,12,0.3848280906677246
0,3,2,13,0.3275761306285858
0,3,3,0,0.31947311758995056
0,3,3,1,0.8821642398834229
0,3,3,2,0.8350732326507568
0,3,3,3,0.33047106862068176
0,3,3,4,0.8590602874755859
0,3,3,5,0.7688528299331665
0,3,3,6,0.36181581020355225
0,3,3,7,0.43290096521377563
0,3,3,8,0.3368739187717438
0,3,3,9,0.4240502417087555
0,3,3,10,0.3626267611980438
0,3,3,11,0.6809359788894653
0,3,3,12,0.39291927218437195
0,3,3,13,0.43451136350631714
0,3,4,0,0.9043096303939819
0,3,4,1,0.9251365661621094
0,3,4,2,0.9391815662384033
0,3,4,3,0.9245036840438843
0,3,4,4,0.857779324054718
0,3,4,5,0.9410001039505005
0,3,4,6,0.3701273202896118
0,3,4,7,0.7365530133247375
0,3,4,8,0.8170932531356812
0,3,4,9,0.8839054703712463
0,3,4,10,0.8597325086593628
0,3,4,11,0.43192169070243835
0,3,4,12,0.8133718967437744
0,3,4,13,0.3999756872653961
0,3,5,0,0.41466468572616577
0,3,5,1,0.8109331130981445
0,3,5,2,0.7209049463272095
0,3,5,3,0.663311779499054
0,3,5,4,0.4972090721130371
0,3,5,5,0.5980756878852844
0,3,5,6,0.9023796319961548
0,3,5,7,0.36321043968200684
0,3,5,8,0.8444801568984985
0,3,5,9,0.8035989999771118
0,3,5,10,0.8132596611976624
0,3,5,11,0.8557025790214539
0,3,5,12,0.3368627429008484
0,3,5,13,0.3966909945011139
0,3,6,0,0.42266225814819336
0,3,6,1,0.46827712655067444
0,3,6,2,0.563310444355011
0,3,6,3,0.6482468247413635
0,3,6,4,0.4983297288417816
0,3,6,5,0.38383737206459045
0,3,6,6,0.353436142206192
0,3,6,7,0.3850342929363251
0,3,6,8,0.8838142156600952
0,3,6,9,0.8452068567276001
